# Force coefficients
# dragDir       : (9.97564083e-01 -6.97560058e-02 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (6.97560058e-02 9.97564083e-01 0.00000000e+00)
# rollAxis      : (9.97564083e-01 -6.97560058e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (6.97560058e-02 9.97564083e-01 0.00000000e+00)
# magUInf       : 3.40300000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
789             	2.49763428e-02	-5.64910451e-21	-1.01781197e+00	5.08905983e-02	8.99879227e-02	1.24881714e-03	6.33787697e-02	-3.84024269e-02	1.24881714e-03	-1.24881714e-03	-4.18918060e-01	-5.98893905e-01
790             	2.49734932e-02	-5.64966043e-21	-1.01788166e+00	5.08940832e-02	8.99955850e-02	1.24867466e-03	6.33808298e-02	-3.84073366e-02	1.24867466e-03	-1.24867466e-03	-4.18945247e-01	-5.98936417e-01
791             	2.49706576e-02	-5.65021529e-21	-1.01795118e+00	5.08975592e-02	9.00032436e-02	1.24853288e-03	6.33828880e-02	-3.84122304e-02	1.24853288e-03	-1.24853288e-03	-4.18972349e-01	-5.98978836e-01
792             	2.49678339e-02	-5.65076896e-21	-1.01802053e+00	5.09010265e-02	9.00108970e-02	1.24839169e-03	6.33849435e-02	-3.84171096e-02	1.24839169e-03	-1.24839169e-03	-4.18999368e-01	-5.99021162e-01
793             	2.49650216e-02	-5.65132137e-21	-1.01808969e+00	5.09044843e-02	9.00185429e-02	1.24825108e-03	6.33869951e-02	-3.84219735e-02	1.24825108e-03	-1.24825108e-03	-4.19026300e-01	-5.99063386e-01
794             	2.49622209e-02	-5.65187246e-21	-1.01815864e+00	5.09079321e-02	9.00261798e-02	1.24811104e-03	6.33890425e-02	-3.84268216e-02	1.24811104e-03	-1.24811104e-03	-4.19053141e-01	-5.99105501e-01
795             	2.49594329e-02	-5.65242209e-21	-1.01822740e+00	5.09113699e-02	9.00338088e-02	1.24797165e-03	6.33910863e-02	-3.84316534e-02	1.24797165e-03	-1.24797165e-03	-4.19079890e-01	-5.99147508e-01
796             	2.49566595e-02	-5.65297052e-21	-1.01829596e+00	5.09147982e-02	9.00414324e-02	1.24783297e-03	6.33931279e-02	-3.84364684e-02	1.24783297e-03	-1.24783297e-03	-4.19106549e-01	-5.99189414e-01
797             	2.49539020e-02	-5.65351791e-21	-1.01836435e+00	5.09182175e-02	9.00490525e-02	1.24769510e-03	6.33951685e-02	-3.84412665e-02	1.24769510e-03	-1.24769510e-03	-4.19133122e-01	-5.99231228e-01
798             	2.49511613e-02	-5.65406431e-21	-1.01843257e+00	5.09216283e-02	9.00566710e-02	1.24755806e-03	6.33972089e-02	-3.84460477e-02	1.24755806e-03	-1.24755806e-03	-4.19159612e-01	-5.99272954e-01
799             	2.49484376e-02	-5.65460970e-21	-1.01850062e+00	5.09250308e-02	9.00642887e-02	1.24742188e-03	6.33992496e-02	-3.84508120e-02	1.24742188e-03	-1.24742188e-03	-4.19186019e-01	-5.99314597e-01
800             	2.49457304e-02	-5.65515397e-21	-1.01856850e+00	5.09284249e-02	9.00719049e-02	1.24728652e-03	6.34012901e-02	-3.84555597e-02	1.24728652e-03	-1.24728652e-03	-4.19212344e-01	-5.99356154e-01
801             	2.49430390e-02	-5.65569763e-21	-1.01863636e+00	5.09318178e-02	9.00795328e-02	1.24715195e-03	6.34033373e-02	-3.84602983e-02	1.24715195e-03	-1.24715195e-03	-4.19238645e-01	-5.99397711e-01
802             	2.49403557e-02	-5.65623866e-21	-1.01870388e+00	5.09351940e-02	9.00871333e-02	1.24701779e-03	6.34053719e-02	-3.84650161e-02	1.24701779e-03	-1.24701779e-03	-4.19264807e-01	-5.99439073e-01
803             	2.49376829e-02	-5.65677757e-21	-1.01877098e+00	5.09385490e-02	9.00946998e-02	1.24688415e-03	6.34073904e-02	-3.84697075e-02	1.24688415e-03	-1.24688415e-03	-4.19290790e-01	-5.99480189e-01
804             	2.49350325e-02	-5.65731748e-21	-1.01883819e+00	5.09419093e-02	9.01022981e-02	1.24675162e-03	6.34094255e-02	-3.84743931e-02	1.24675162e-03	-1.24675162e-03	-4.19316795e-01	-5.99521391e-01
805             	2.49323973e-02	-5.65785562e-21	-1.01890518e+00	5.09452588e-02	9.01098877e-02	1.24661986e-03	6.34114575e-02	-3.84790602e-02	1.24661986e-03	-1.24661986e-03	-4.19342701e-01	-5.99562476e-01
806             	2.49297758e-02	-5.65839290e-21	-1.01897195e+00	5.09485977e-02	9.01174671e-02	1.24648879e-03	6.34134856e-02	-3.84837098e-02	1.24648879e-03	-1.24648879e-03	-4.19368510e-01	-5.99603444e-01
807             	2.49271687e-02	-5.65892916e-21	-1.01903853e+00	5.09519267e-02	9.01250385e-02	1.24635843e-03	6.34155111e-02	-3.84883424e-02	1.24635843e-03	-1.24635843e-03	-4.19394229e-01	-5.99644306e-01
808             	2.49245767e-02	-5.65946439e-21	-1.01910494e+00	5.09552469e-02	9.01326045e-02	1.24622883e-03	6.34175352e-02	-3.84929586e-02	1.24622883e-03	-1.24622883e-03	-4.19419864e-01	-5.99685073e-01
809             	2.49220001e-02	-5.65999861e-21	-1.01917117e+00	5.09585585e-02	9.01401662e-02	1.24610000e-03	6.34195586e-02	-3.84975585e-02	1.24610000e-03	-1.24610000e-03	-4.19445419e-01	-5.99725752e-01
810             	2.49194389e-02	-5.66053178e-21	-1.01923724e+00	5.09618618e-02	9.01477236e-02	1.24597194e-03	6.34215812e-02	-3.85021423e-02	1.24597194e-03	-1.24597194e-03	-4.19470894e-01	-5.99766341e-01
811             	2.49168933e-02	-5.66106385e-21	-1.01930313e+00	5.09651566e-02	9.01552776e-02	1.24584466e-03	6.34236032e-02	-3.85067099e-02	1.24584466e-03	-1.24584466e-03	-4.19496288e-01	-5.99806843e-01
812             	2.49143629e-02	-5.66159470e-21	-1.01936885e+00	5.09684427e-02	9.01628265e-02	1.24571814e-03	6.34256242e-02	-3.85112613e-02	1.24571814e-03	-1.24571814e-03	-4.19521601e-01	-5.99847254e-01
813             	2.49118469e-02	-5.66212426e-21	-1.01943440e+00	5.09717199e-02	9.01703686e-02	1.24559234e-03	6.34276434e-02	-3.85157965e-02	1.24559234e-03	-1.24559234e-03	-4.19546830e-01	-5.99887568e-01
814             	2.49093448e-02	-5.66265247e-21	-1.01949976e+00	5.09749879e-02	9.01779021e-02	1.24546724e-03	6.34296603e-02	-3.85203155e-02	1.24546724e-03	-1.24546724e-03	-4.19571977e-01	-5.99927781e-01
815             	2.49068562e-02	-5.66317931e-21	-1.01956493e+00	5.09782466e-02	9.01854263e-02	1.24534281e-03	6.34316747e-02	-3.85248185e-02	1.24534281e-03	-1.24534281e-03	-4.19597040e-01	-5.99967892e-01
816             	2.49043808e-02	-5.66370478e-21	-1.01962992e+00	5.09814961e-02	9.01929406e-02	1.24521904e-03	6.34336865e-02	-3.85293057e-02	1.24521904e-03	-1.24521904e-03	-4.19622020e-01	-6.00007902e-01
817             	2.49019183e-02	-5.66422886e-21	-1.01969473e+00	5.09847364e-02	9.02004447e-02	1.24509592e-03	6.34356955e-02	-3.85337772e-02	1.24509592e-03	-1.24509592e-03	-4.19646919e-01	-6.00047808e-01
818             	2.48994686e-02	-5.66475157e-21	-1.01975935e+00	5.09879675e-02	9.02079385e-02	1.24497343e-03	6.34377017e-02	-3.85382332e-02	1.24497343e-03	-1.24497343e-03	-4.19671736e-01	-6.00087613e-01
819             	2.48970315e-02	-5.66527291e-21	-1.01982379e+00	5.09911894e-02	9.02154219e-02	1.24485157e-03	6.34397051e-02	-3.85426736e-02	1.24485157e-03	-1.24485157e-03	-4.19696472e-01	-6.00127316e-01
820             	2.48946070e-02	-5.66579289e-21	-1.01988804e+00	5.09944021e-02	9.02228944e-02	1.24473035e-03	6.34417056e-02	-3.85470987e-02	1.24473035e-03	-1.24473035e-03	-4.19721127e-01	-6.00166916e-01
821             	2.48921948e-02	-5.66631149e-21	-1.01995211e+00	5.09976057e-02	9.02303558e-02	1.24460974e-03	6.34437031e-02	-3.85515083e-02	1.24460974e-03	-1.24460974e-03	-4.19745701e-01	-6.00206413e-01
822             	2.48897947e-02	-5.66682874e-21	-1.02001600e+00	5.10008000e-02	9.02378055e-02	1.24448974e-03	6.34456973e-02	-3.85559026e-02	1.24448974e-03	-1.24448974e-03	-4.19770194e-01	-6.00245805e-01
823             	2.48874066e-02	-5.66734462e-21	-1.02007970e+00	5.10039850e-02	9.02452429e-02	1.24437033e-03	6.34476883e-02	-3.85602817e-02	1.24437033e-03	-1.24437033e-03	-4.19794607e-01	-6.00285093e-01
824             	2.48850301e-02	-5.66785915e-21	-1.02014322e+00	5.10071608e-02	9.02526676e-02	1.24425150e-03	6.34496758e-02	-3.85646457e-02	1.24425150e-03	-1.24425150e-03	-4.19818940e-01	-6.00324275e-01
825             	2.48826648e-02	-5.66837233e-21	-1.02020654e+00	5.10103272e-02	9.02600789e-02	1.24413324e-03	6.34516595e-02	-3.85689948e-02	1.24413324e-03	-1.24413324e-03	-4.19843193e-01	-6.00363350e-01
826             	2.48803105e-02	-5.66888415e-21	-1.02026968e+00	5.10134842e-02	9.02674762e-02	1.24401552e-03	6.34536394e-02	-3.85733289e-02	1.24401552e-03	-1.24401552e-03	-4.19867365e-01	-6.00402318e-01
827             	2.48779695e-02	-5.66939475e-21	-1.02033264e+00	5.10166321e-02	9.02748614e-02	1.24389847e-03	6.34556168e-02	-3.85776473e-02	1.24389847e-03	-1.24389847e-03	-4.19891460e-01	-6.00441182e-01
828             	2.48756412e-02	-5.66990403e-21	-1.02039541e+00	5.10197706e-02	9.02822331e-02	1.24378206e-03	6.34575912e-02	-3.85819500e-02	1.24378206e-03	-1.24378206e-03	-4.19915473e-01	-6.00479939e-01
829             	2.48733239e-02	-5.67041127e-21	-1.02045785e+00	5.10228925e-02	9.02895748e-02	1.24366619e-03	6.34595544e-02	-3.85862306e-02	1.24366619e-03	-1.24366619e-03	-4.19939350e-01	-6.00518500e-01
830             	2.48710254e-02	-5.67091905e-21	-1.02052039e+00	5.10260193e-02	9.02969403e-02	1.24355127e-03	6.34615319e-02	-3.85905066e-02	1.24355127e-03	-1.24355127e-03	-4.19963252e-01	-6.00557133e-01
831             	2.48687338e-02	-5.67142364e-21	-1.02058253e+00	5.10291265e-02	9.03042663e-02	1.24343669e-03	6.34634935e-02	-3.85947596e-02	1.24343669e-03	-1.24343669e-03	-4.19986999e-01	-6.00595532e-01
832             	2.48664547e-02	-5.67192768e-21	-1.02064457e+00	5.10322283e-02	9.03115876e-02	1.24332273e-03	6.34654557e-02	-3.85990010e-02	1.24332273e-03	-1.24332273e-03	-4.20010696e-01	-6.00633871e-01
833             	2.48641861e-02	-5.67243000e-21	-1.02070645e+00	5.10353227e-02	9.03188977e-02	1.24320930e-03	6.34674157e-02	-3.86032296e-02	1.24320930e-03	-1.24320930e-03	-4.20034329e-01	-6.00672124e-01
834             	2.48619254e-02	-5.67293041e-21	-1.02076815e+00	5.10384076e-02	9.03261893e-02	1.24309627e-03	6.34693703e-02	-3.86074449e-02	1.24309627e-03	-1.24309627e-03	-4.20057887e-01	-6.00710265e-01
835             	2.48596712e-02	-5.67342881e-21	-1.02082964e+00	5.10414819e-02	9.03334582e-02	1.24298356e-03	6.34713175e-02	-3.86116463e-02	1.24298356e-03	-1.24298356e-03	-4.20081361e-01	-6.00748277e-01
836             	2.48574236e-02	-5.67392524e-21	-1.02089091e+00	5.10445455e-02	9.03407040e-02	1.24287118e-03	6.34732573e-02	-3.86158337e-02	1.24287118e-03	-1.24287118e-03	-4.20104751e-01	-6.00786159e-01
837             	2.48551834e-02	-5.67441987e-21	-1.02095197e+00	5.10475987e-02	9.03479284e-02	1.24275917e-03	6.34751904e-02	-3.86200069e-02	1.24275917e-03	-1.24275917e-03	-4.20128058e-01	-6.00823915e-01
838             	2.48529514e-02	-5.67491293e-21	-1.02101284e+00	5.10506419e-02	9.03551327e-02	1.24264757e-03	6.34771176e-02	-3.86241662e-02	1.24264757e-03	-1.24264757e-03	-4.20151286e-01	-6.00861552e-01
839             	2.48507276e-02	-5.67540456e-21	-1.02107351e+00	5.10536755e-02	9.03623174e-02	1.24253638e-03	6.34790393e-02	-3.86283117e-02	1.24253638e-03	-1.24253638e-03	-4.20174437e-01	-6.00899072e-01
840             	2.48485119e-02	-5.67589484e-21	-1.02113399e+00	5.10566995e-02	9.03694822e-02	1.24242560e-03	6.34809554e-02	-3.86324435e-02	1.24242560e-03	-1.24242560e-03	-4.20197512e-01	-6.00936477e-01
841             	2.48463038e-02	-5.67638377e-21	-1.02119427e+00	5.10597137e-02	9.03766262e-02	1.24231519e-03	6.34828656e-02	-3.86365618e-02	1.24231519e-03	-1.24231519e-03	-4.20220511e-01	-6.00973763e-01
842             	2.48441028e-02	-5.67687130e-21	-1.02125436e+00	5.10627182e-02	9.03837484e-02	1.24220514e-03	6.34847696e-02	-3.86406668e-02	1.24220514e-03	-1.24220514e-03	-4.20243433e-01	-6.01010930e-01
843             	2.48419085e-02	-5.67735739e-21	-1.02131425e+00	5.10657127e-02	9.03908483e-02	1.24209542e-03	6.34866669e-02	-3.86447585e-02	1.24209542e-03	-1.24209542e-03	-4.20266279e-01	-6.01047975e-01
844             	2.48397206e-02	-5.67784198e-21	-1.02137394e+00	5.10686972e-02	9.03979253e-02	1.24198603e-03	6.34885575e-02	-3.86488369e-02	1.24198603e-03	-1.24198603e-03	-4.20289047e-01	-6.01084898e-01
845             	2.48375391e-02	-5.67832501e-21	-1.02143343e+00	5.10716717e-02	9.04049792e-02	1.24187695e-03	6.34904413e-02	-3.86529022e-02	1.24187695e-03	-1.24187695e-03	-4.20311738e-01	-6.01121697e-01
846             	2.48353637e-02	-5.67880645e-21	-1.02149272e+00	5.10746362e-02	9.04120098e-02	1.24176819e-03	6.34923181e-02	-3.86569544e-02	1.24176819e-03	-1.24176819e-03	-4.20334353e-01	-6.01158372e-01
847             	2.48331943e-02	-5.67928623e-21	-1.02155181e+00	5.10775907e-02	9.04190167e-02	1.24165971e-03	6.34941878e-02	-3.86609936e-02	1.24165971e-03	-1.24165971e-03	-4.20356890e-01	-6.01194924e-01
848             	2.48310306e-02	-5.67976431e-21	-1.02161070e+00	5.10805351e-02	9.04259997e-02	1.24155153e-03	6.34960504e-02	-3.86650198e-02	1.24155153e-03	-1.24155153e-03	-4.20379351e-01	-6.01231350e-01
849             	2.48288725e-02	-5.68024062e-21	-1.02166939e+00	5.10834693e-02	9.04329582e-02	1.24144362e-03	6.34979056e-02	-3.86690331e-02	1.24144362e-03	-1.24144362e-03	-4.20401735e-01	-6.01267651e-01
850             	2.48267196e-02	-5.68071511e-21	-1.02172787e+00	5.10863934e-02	9.04398917e-02	1.24133598e-03	6.34997532e-02	-3.86730336e-02	1.24133598e-03	-1.24133598e-03	-4.20424042e-01	-6.01303826e-01
851             	2.48245718e-02	-5.68118774e-21	-1.02178614e+00	5.10893072e-02	9.04467998e-02	1.24122859e-03	6.35015931e-02	-3.86770214e-02	1.24122859e-03	-1.24122859e-03	-4.20446273e-01	-6.01339872e-01
852             	2.48224289e-02	-5.68165848e-21	-1.02184421e+00	5.10922107e-02	9.04536821e-02	1.24112144e-03	6.35034251e-02	-3.86809963e-02	1.24112144e-03	-1.24112144e-03	-4.20468425e-01	-6.01375789e-01
853             	2.48202912e-02	-5.68212735e-21	-1.02190208e+00	5.10951039e-02	9.04605392e-02	1.24101456e-03	6.35052495e-02	-3.86849583e-02	1.24101456e-03	-1.24101456e-03	-4.20490500e-01	-6.01411578e-01
854             	2.48181588e-02	-5.68259436e-21	-1.02195974e+00	5.10979870e-02	9.04673713e-02	1.24090794e-03	6.35070664e-02	-3.86889076e-02	1.24090794e-03	-1.24090794e-03	-4.20512499e-01	-6.01447241e-01
855             	2.48160311e-02	-5.68305942e-21	-1.02201720e+00	5.11008601e-02	9.04741781e-02	1.24080155e-03	6.35088757e-02	-3.86928446e-02	1.24080155e-03	-1.24080155e-03	-4.20534423e-01	-6.01482779e-01
856             	2.48139077e-02	-5.68352247e-21	-1.02207446e+00	5.11037232e-02	9.04809587e-02	1.24069539e-03	6.35106771e-02	-3.86967693e-02	1.24069539e-03	-1.24069539e-03	-4.20556273e-01	-6.01518191e-01
857             	2.48117881e-02	-5.68398343e-21	-1.02213152e+00	5.11065760e-02	9.04877120e-02	1.24058940e-03	6.35124701e-02	-3.87006820e-02	1.24058940e-03	-1.24058940e-03	-4.20578048e-01	-6.01553472e-01
858             	2.48096717e-02	-5.68444228e-21	-1.02218837e+00	5.11094184e-02	9.04944368e-02	1.24048359e-03	6.35142542e-02	-3.87045825e-02	1.24048359e-03	-1.24048359e-03	-4.20599747e-01	-6.01588621e-01
859             	2.48075585e-02	-5.68489900e-21	-1.02224500e+00	5.11122500e-02	9.05011327e-02	1.24037793e-03	6.35160293e-02	-3.87084708e-02	1.24037793e-03	-1.24037793e-03	-4.20621368e-01	-6.01623633e-01
860             	2.48054484e-02	-5.68535362e-21	-1.02230142e+00	5.11150710e-02	9.05077995e-02	1.24027242e-03	6.35177952e-02	-3.87123468e-02	1.24027242e-03	-1.24027242e-03	-4.20642910e-01	-6.01658509e-01
861             	2.48033414e-02	-5.68580620e-21	-1.02235762e+00	5.11178812e-02	9.05144371e-02	1.24016707e-03	6.35195519e-02	-3.87162105e-02	1.24016707e-03	-1.24016707e-03	-4.20664375e-01	-6.01693249e-01
862             	2.48012377e-02	-5.68625680e-21	-1.02241362e+00	5.11206808e-02	9.05210455e-02	1.24006189e-03	6.35212996e-02	-3.87200619e-02	1.24006189e-03	-1.24006189e-03	-4.20685762e-01	-6.01727853e-01
863             	2.47991372e-02	-5.68670546e-21	-1.02246939e+00	5.11234697e-02	9.05276249e-02	1.23995686e-03	6.35230383e-02	-3.87239011e-02	1.23995686e-03	-1.23995686e-03	-4.20707073e-01	-6.01762322e-01
864             	2.47970375e-02	-5.68715208e-21	-1.02252495e+00	5.11262477e-02	9.05341719e-02	1.23985188e-03	6.35247665e-02	-3.87277290e-02	1.23985188e-03	-1.23985188e-03	-4.20728305e-01	-6.01796649e-01
865             	2.47949381e-02	-5.68759665e-21	-1.02258030e+00	5.11290148e-02	9.05406857e-02	1.23974691e-03	6.35264839e-02	-3.87315457e-02	1.23974691e-03	-1.23974691e-03	-4.20749462e-01	-6.01830834e-01
866             	2.47928397e-02	-5.68803921e-21	-1.02263542e+00	5.11317712e-02	9.05471673e-02	1.23964199e-03	6.35281911e-02	-3.87353514e-02	1.23964199e-03	-1.23964199e-03	-4.20770545e-01	-6.01864880e-01
867             	2.47907431e-02	-5.68847974e-21	-1.02269034e+00	5.11345170e-02	9.05536178e-02	1.23953716e-03	6.35298886e-02	-3.87391455e-02	1.23953716e-03	-1.23953716e-03	-4.20791553e-01	-6.01898788e-01
868             	2.47886487e-02	-5.68891828e-21	-1.02274504e+00	5.11372522e-02	9.05600374e-02	1.23943243e-03	6.35315765e-02	-3.87429278e-02	1.23943243e-03	-1.23943243e-03	-4.20812484e-01	-6.01932559e-01
869             	2.47865567e-02	-5.68935489e-21	-1.02279951e+00	5.11399757e-02	9.05664250e-02	1.23932784e-03	6.35332541e-02	-3.87466973e-02	1.23932784e-03	-1.23932784e-03	-4.20833332e-01	-6.01966182e-01
870             	2.47844667e-02	-5.68978939e-21	-1.02285374e+00	5.11426871e-02	9.05727786e-02	1.23922333e-03	6.35349204e-02	-3.87504537e-02	1.23922333e-03	-1.23922333e-03	-4.20854092e-01	-6.01999649e-01
871             	2.47823797e-02	-5.69022194e-21	-1.02290776e+00	5.11453881e-02	9.05791034e-02	1.23911898e-03	6.35365780e-02	-3.87541983e-02	1.23911898e-03	-1.23911898e-03	-4.20874778e-01	-6.02032985e-01
872             	2.47802961e-02	-5.69065255e-21	-1.02296159e+00	5.11480796e-02	9.05854014e-02	1.23901481e-03	6.35382277e-02	-3.87579316e-02	1.23901481e-03	-1.23901481e-03	-4.20895395e-01	-6.02066198e-01
873             	2.47782153e-02	-5.69108111e-21	-1.02301522e+00	5.11507611e-02	9.05916706e-02	1.23891076e-03	6.35398687e-02	-3.87616534e-02	1.23891076e-03	-1.23891076e-03	-4.20915940e-01	-6.02099281e-01
874             	2.47761362e-02	-5.69150750e-21	-1.02306863e+00	5.11534317e-02	9.05979084e-02	1.23880681e-03	6.35414998e-02	-3.87653636e-02	1.23880681e-03	-1.23880681e-03	-4.20936409e-01	-6.02132226e-01
875             	2.47740584e-02	-5.69193162e-21	-1.02312182e+00	5.11560911e-02	9.06041131e-02	1.23870292e-03	6.35431203e-02	-3.87690619e-02	1.23870292e-03	-1.23870292e-03	-4.20956798e-01	-6.02165024e-01
876             	2.47719818e-02	-5.69235346e-21	-1.02317478e+00	5.11587390e-02	9.06102845e-02	1.23859909e-03	6.35447299e-02	-3.87727481e-02	1.23859909e-03	-1.23859909e-03	-4.20977105e-01	-6.02197674e-01
877             	2.47699069e-02	-5.69277310e-21	-1.02322751e+00	5.11613756e-02	9.06164232e-02	1.23849534e-03	6.35463290e-02	-3.87764221e-02	1.23849534e-03	-1.23849534e-03	-4.20997333e-01	-6.02230179e-01
878             	2.47678339e-02	-5.69319064e-21	-1.02328002e+00	5.11640011e-02	9.06225301e-02	1.23839170e-03	6.35479181e-02	-3.87800842e-02	1.23839170e-03	-1.23839170e-03	-4.21017481e-01	-6.02262542e-01
879             	2.47657632e-02	-5.69360615e-21	-1.02333232e+00	5.11666158e-02	9.06286056e-02	1.23828816e-03	6.35494974e-02	-3.87837342e-02	1.23828816e-03	-1.23828816e-03	-4.21037553e-01	-6.02294764e-01
880             	2.47636947e-02	-5.69401965e-21	-1.02338439e+00	5.11692197e-02	9.06346498e-02	1.23818474e-03	6.35510670e-02	-3.87873723e-02	1.23818474e-03	-1.23818474e-03	-4.21057547e-01	-6.02326846e-01
881             	2.47616283e-02	-5.69443116e-21	-1.02343625e+00	5.11718126e-02	9.06406626e-02	1.23808141e-03	6.35526268e-02	-3.87909985e-02	1.23808141e-03	-1.23808141e-03	-4.21077464e-01	-6.02358789e-01
882             	2.47595637e-02	-5.69484065e-21	-1.02348789e+00	5.11743947e-02	9.06466436e-02	1.23797819e-03	6.35541765e-02	-3.87946128e-02	1.23797819e-03	-1.23797819e-03	-4.21097303e-01	-6.02390590e-01
883             	2.47575010e-02	-5.69524811e-21	-1.02353931e+00	5.11769657e-02	9.06525926e-02	1.23787505e-03	6.35557163e-02	-3.87982152e-02	1.23787505e-03	-1.23787505e-03	-4.21117065e-01	-6.02422250e-01
884             	2.47554401e-02	-5.69565352e-21	-1.02359051e+00	5.11795257e-02	9.06585090e-02	1.23777200e-03	6.35572457e-02	-3.88018056e-02	1.23777200e-03	-1.23777200e-03	-4.21136748e-01	-6.02453766e-01
885             	2.47533803e-02	-5.69605685e-21	-1.02364149e+00	5.11820743e-02	9.06643916e-02	1.23766902e-03	6.35587645e-02	-3.88053841e-02	1.23766902e-03	-1.23766902e-03	-4.21156352e-01	-6.02485135e-01
886             	2.47513220e-02	-5.69645811e-21	-1.02369223e+00	5.11846117e-02	9.06702410e-02	1.23756610e-03	6.35602727e-02	-3.88089508e-02	1.23756610e-03	-1.23756610e-03	-4.21175876e-01	-6.02516358e-01
887             	2.47492654e-02	-5.69685731e-21	-1.02374276e+00	5.11871381e-02	9.06760579e-02	1.23746327e-03	6.35617708e-02	-3.88125054e-02	1.23746327e-03	-1.23746327e-03	-4.21195323e-01	-6.02547439e-01
888             	2.47472108e-02	-5.69725444e-21	-1.02379307e+00	5.11896534e-02	9.06818429e-02	1.23736054e-03	6.35632588e-02	-3.88160480e-02	1.23736054e-03	-1.23736054e-03	-4.21214691e-01	-6.02578377e-01
889             	2.47451583e-02	-5.69764953e-21	-1.02384315e+00	5.11921577e-02	9.06875963e-02	1.23725792e-03	6.35647368e-02	-3.88195785e-02	1.23725792e-03	-1.23725792e-03	-4.21233981e-01	-6.02609173e-01
890             	2.47431081e-02	-5.69804257e-21	-1.02389302e+00	5.11946510e-02	9.06933179e-02	1.23715540e-03	6.35662050e-02	-3.88230969e-02	1.23715540e-03	-1.23715540e-03	-4.21253192e-01	-6.02639828e-01
891             	2.47410602e-02	-5.69843354e-21	-1.02394267e+00	5.11971333e-02	9.06990078e-02	1.23705301e-03	6.35676634e-02	-3.88266032e-02	1.23705301e-03	-1.23705301e-03	-4.21272325e-01	-6.02670340e-01
892             	2.47390146e-02	-5.69882244e-21	-1.02399209e+00	5.11996045e-02	9.07046657e-02	1.23695073e-03	6.35691118e-02	-3.88300972e-02	1.23695073e-03	-1.23695073e-03	-4.21291379e-01	-6.02700711e-01
893             	2.47369714e-02	-5.69920926e-21	-1.02404129e+00	5.12020647e-02	9.07102917e-02	1.23684857e-03	6.35705504e-02	-3.88335790e-02	1.23684857e-03	-1.23684857e-03	-4.21310355e-01	-6.02730939e-01
894             	2.47349306e-02	-5.69959400e-21	-1.02409028e+00	5.12045138e-02	9.07158858e-02	1.23674653e-03	6.35719791e-02	-3.88370485e-02	1.23674653e-03	-1.23674653e-03	-4.21329252e-01	-6.02761024e-01
